candidate_id,skills,qualification,experience_level,job_role
1817,"JavaScript, Agile, Python, PostgreSQL",Master's in Computer Science,Entry,Full Stack Python Developer
1818,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
1819,"Excel, HR Policies, Financial Modeling, Forecasting",Master's in Finance,Senior,Finance
1820,"PHP, Symfony, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
1821,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
1822,"Java, Spring Boot, REST APIs, Hibernate, JavaScript",Master's in Software Engineering,Mid,Full Stack Java Developer
1823,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
1824,"Machine Learning, Python, Communication, Keras",Master's in Data Science,Mid,Data Scientist
1825,"Java, Kotlin, Android SDK, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
1826,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
1827,"Blockchain, REST APIs, Solidity, Web3",Bachelor's in Computer Science,Mid,Blockchain Developer
1828,"Machine Learning, Data Visualization, Python, R, TensorFlow, SQL",Master's in Data Science,Mid,Data Scientist
1829,"GCP, Kubernetes, Linux, AWS, Docker",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1830,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
1831,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
1832,"Recruitment, Conflict Resolution, HR Policies, Payroll",Bachelor's in Human Resources,Mid,HR
1833,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
1834,"Hibernate, SQL, Kafka, Java, REST APIs",Bachelor's in Computer Science,Senior,Backend Developer
1835,"Python, TensorFlow, NLP, Deep Learning",PhD in Artificial Intelligence,Senior,AIML
1836,"C++, Unreal Engine, VR Development",Bachelor's in Game Development,Mid,Game Developer
1837,"Django, Python, JavaScript, Flask, SQL",Master's in Computer Science,Mid,Full Stack Python Developer
1838,"NLP, Reinforcement Learning, Machine Learning, Python, Deep Learning, TensorFlow",Master's in Computer Science,Senior,AIML
1839,"Symfony, REST APIs, PHP, MySQL, JavaScript",Bachelor's in Computer Science,Mid,PHP Developer
1840,"Scrum, Agile, Project Management",Master's in Business Administration,Mid,Software Project Manager
1841,"Marketing Strategy, Analytics, Social Media, Communication",Bachelor's in Marketing,Senior,Marketing
1842,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
1843,"Excel, SQL, Communication, Tableau",Bachelor's in Statistics,Mid,Data Analyst
1844,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
1845,"CI/CD, AWS, Docker, Kubernetes, Linux, Ansible",Bachelor's in Computer Science,Mid,DevOps Engineer
1846,"Balancing, Game Design, Storytelling, 3D Modeling",Bachelor's in Game Development,Mid,Video Game Designer
1847,"Risk Management, Budgeting, Agile, Project Management",Bachelor's in Computer Science,Senior,Software Project Manager
1848,"Terraform, Jenkins, CI/CD, Docker, Bash Scripting",Bachelor's in Computer Science,Mid,DevOps Engineer
1849,"Risk Assessment, Linux, Penetration Testing, Ethical Hacking, Network Security",Master's in Cybersecurity,Senior,Cybersecurity Engineer
1850,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
1851,"Ansible, Bash Scripting, Terraform, Linux, Docker, CI/CD",Bachelor's in Computer Science,Senior,DevOps Engineer
1852,"Analytics, Risk Analysis, Budgeting, Financial Modeling, Excel",Bachelor's in Finance,Senior,Finance
1853,"SQL, Java, Problem Solving, Spring, Git",Bachelor's in Computer Science,Senior,Backend Developer
1854,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
1855,"SEO, Marketing Strategy, Analytics",Bachelor's in Marketing,Senior,Marketing
1856,"Rust, Solidity, Ethereum, Smart Contracts, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
1857,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
1858,"JavaScript, HTML, MongoDB, CSS, Node.js, Express, PHP",Bachelor's in Information Technology,Mid,Web Developer
1859,"Figma, Wireframing, Creativity, UI/UX Design",Bachelor's in Design,Entry,Designer
1860,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
1861,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
1862,"Python, Reinforcement Learning, Deep Learning, PyTorch",Master's in Computer Science,Senior,AIML
1863,"Game Design, C++, Game Physics",Bachelor's in Game Development,Mid,Game Developer
1864,"Marketing Strategy, SEO, Agile",Bachelor's in Marketing,Mid,Marketing
1865,"Scrum, JIRA, Agile, Project Management, Communication",Bachelor's in Computer Science,Senior,Software Project Manager
1866,"Marketing Strategy, Social Media, Excel, Google Analytics, Content Creation, Communication, Analytics",Bachelor's in Marketing,Mid,Marketing
1867,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1868,"Marketing Strategy, Analytics, Branding, Communication",Bachelor's in Marketing,Entry,Marketing
1869,"Balancing, Game Design, Storytelling, Player Psychology, Unity",Bachelor's in Design,Entry,Video Game Designer
1870,"Redux, CSS, Git, Responsive Design, JavaScript, HTML, TypeScript",Bachelor's in Computer Science,Entry,Frontend Developer
1871,"Network Security, Penetration Testing, Linux, Communication, Firewalls, Ethical Hacking",Master's in Cybersecurity,Senior,Cybersecurity Engineer
1872,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1873,"React, JavaScript, HTML, CSS, Redux",Bachelor's in Computer Science,Mid,Frontend Developer
1874,"Git, Java, AWS, SQL, JavaScript",Master's in Software Engineering,Mid,Full Stack Java Developer
1875,"Game Design, Unity, Prototyping, Level Design, Balancing, Storytelling, Teamwork",Bachelor's in Design,Mid,Video Game Designer
1876,"Game Design, 3D Modeling, Unity, Shader Programming, C++, Game Physics",Bachelor's in Game Development,Mid,Game Developer
1877,"Git, .NET, .NET Core, ASP.NET, C#",Bachelor's in Computer Science,Entry,C# Developer
1878,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
1879,"HR Management, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
1880,"JavaScript, Express, HTML, CSS, PHP, Vue.js",Bachelor's in Computer Science,Entry,Web Developer
1881,"Marketing Strategy, SEO, Content Creation, Analytics",Bachelor's in Marketing,Mid,Marketing
1882,"Financial Reporting, Financial Modeling, Valuation, Excel",Master's in Finance,Mid,Finance
1883,"Microservices, JavaScript, Hibernate, Spring Boot, Angular, Problem Solving, Java",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
1884,"Solidity, Ethereum, Web3, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
1885,"React, JavaScript, HTML, CSS, Redux",Bachelor's in Computer Science,Mid,Frontend Developer
1886,"Balancing, C#, Game Design, Storytelling, Unity",Bachelor's in Design,Entry,Video Game Designer
1887,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
1888,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
1889,"Python, Flask, Celery, JavaScript",Master's in Computer Science,Entry,Full Stack Python Developer
1890,"Jenkins, CI/CD, Docker, Linux, Bash Scripting, Ansible, AWS",Bachelor's in Computer Science,Mid,DevOps Engineer
1891,"Player Psychology, Balancing, Storytelling, Game Design, Prototyping",Bachelor's in Game Development,Entry,Video Game Designer
1892,"VR Development, Teamwork, Unity, Game Design, C++",Bachelor's in Game Development,Entry,Game Developer
1893,"C++, Unity, Game Design, VR",Bachelor's in Game Development,Mid,Game Developer
1894,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
1895,"Excel, SQL, Power BI",Bachelor's in Statistics,Mid,Data Analyst
1896,"Git, SQL, Python, REST APIs, JavaScript, Agile, Celery",Bachelor's in Computer Science,Entry,Full Stack Python Developer
1897,"Tableau, Power BI, Reporting, Excel, SQL",Bachelor's in Statistics,Entry,Data Analyst
1898,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
1899,"Data Cleaning, Excel, A/B Testing, Reporting, SQL",Bachelor's in Statistics,Entry,Data Analyst
1900,"Storytelling, Unity, C#, Game Design, Player Psychology",Bachelor's in Game Development,Entry,Video Game Designer
1901,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
1902,"JavaScript, TypeScript, React, HTML, CSS",Bachelor's in Computer Science,Mid,Frontend Developer
1903,"CI/CD, Docker, Git, Kubernetes",Bachelor's in Computer Science,Senior,DevOps Engineer
1904,"Communication, Excel, Analytics, Valuation, Financial Modeling, Risk Analysis, Project Management, Financial Reporting",Master's in Finance,Senior,Finance
1905,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
1906,"Git, JavaScript, Celery, Django, Python, PostgreSQL",Master's in Computer Science,Mid,Full Stack Python Developer
1907,"HR Management, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
1908,"SQL, Excel, Data Visualization, Data Cleaning",Bachelor's in Computer Science,Entry,Data Analyst
1909,"UI/UX Design, Creativity, Figma, Sketch",Bachelor's in Design,Mid,Designer
1910,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
1911,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
1912,"Statistics, SQL, Python, Research, Deep Learning, NLP, TensorFlow",Master's in Data Science,Senior,AIML
1913,"Content Creation, Analytics, Branding, Communication, Marketing Strategy",Bachelor's in Marketing,Mid,Marketing
1914,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
1915,"React, JavaScript, HTML, CSS, Redux",Bachelor's in Computer Science,Mid,Frontend Developer
1916,"JavaScript, CSS, MongoDB, PHP, HTML, Express",Bachelor's in Information Technology,Entry,Web Developer
1917,"Excel, Python, Reporting, SQL",Master's in Data Science,Senior,Data Analyst
1918,"Player Psychology, Balancing, 3D Modeling, Storytelling, Game Design",Bachelor's in Game Development,Mid,Video Game Designer
1919,"iOS Development, Git, Mobile Development, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
1920,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
1921,"Recruitment, Training, Communication, Leadership, HR Policies",Master's in Human Resources,Mid,HR
1922,"Linux, Firewalls, Network Security",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
1923,"CSS, HTML, Git, Teamwork, Redux, Vue.js, JavaScript",Bachelor's in Computer Science,Entry,Frontend Developer
1924,"Communication, Analytics, Marketing Strategy, PPC, Financial Modeling, Branding, Social Media",Bachelor's in Marketing,Senior,Marketing
1925,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
1926,"C++, Unreal Engine, VR Development",Bachelor's in Game Development,Mid,Game Developer
1927,"Network Security, Ethical Hacking, SIEM, Risk Assessment",Master's in Cybersecurity,Mid,Cybersecurity Engineer
1928,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
1929,"Python, Machine Learning, R, TensorFlow, Keras",Master's in Data Science,Senior,Data Scientist
1930,"WordPress, Laravel, Git, PHP, CodeIgniter, MySQL",Bachelor's in Information Technology,Entry,PHP Developer
1931,"Agile, JIRA, Project Management, Risk Management, Stakeholder Management",Master's in Business Administration,Senior,Software Project Manager
1932,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
1933,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
1934,"React, TypeScript, HTML, CSS",Bachelor's in Computer Science,Entry,Frontend Developer
1935,"iOS Development, Git, Android Development, React Native, Mobile Development",Bachelor's in Software Engineering,Senior,Mobile Developer
1936,"Agile, Python, JavaScript",Bachelor's in Computer Science,Senior,Full Stack Python Developer
1937,"UI/UX Design, Figma, Prototyping, Photoshop",Bachelor's in Design,Entry,Designer
1938,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1939,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
1940,"GCP, Linux, CI/CD, Kubernetes, Docker, Prometheus",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1941,"JavaScript, Python, Flask, PostgreSQL",Bachelor's in Computer Science,Senior,Full Stack Python Developer
1942,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
1943,"Analytics, Social Media, PPC, Marketing Strategy, SEO",Bachelor's in Marketing,Mid,Marketing
1944,"Python, Django, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1945,"C++, Unreal Engine, VR Development",Bachelor's in Game Development,Mid,Game Developer
1946,"Istio, Prometheus, Docker, Kubernetes",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1947,"Excel, Statistics, Data Cleaning, Reporting, Machine Learning, SQL, A/B Testing, Data Visualization",Bachelor's in Statistics,Entry,Data Analyst
1948,"Python, SQL, Git, React, Agile, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1949,"C++, Shader Programming, Game Design",Bachelor's in Game Development,Mid,Game Developer
1950,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
1951,"JavaScript, Git, Spring Boot, Java",Master's in Software Engineering,Mid,Full Stack Java Developer
1952,"Communication, Python, R, Keras, Machine Learning",PhD in Data Science,Senior,Data Scientist
1953,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
1954,"Java, Maven, AWS, JavaScript, Hibernate",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
1955,"Kubernetes, Istio, Docker, Helm, Linux",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1956,"Python, Deep Learning, TensorFlow, Research",Master's in Computer Science,Senior,AIML
1957,"Network Security, Ethical Hacking, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
1958,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
1959,"Ansible, CI/CD, Docker, AWS, Kubernetes",Bachelor's in Computer Science,Senior,DevOps Engineer
1960,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
1961,"Analytics, Content Creation, Communication, Google Analytics, Branding, Marketing Strategy",Bachelor's in Marketing,Senior,Marketing
1962,"Python, Machine Learning, Feature Engineering",Master's in Data Science,Entry,Data Scientist
1963,"Python, Machine Learning, Deep Learning, Feature Engineering, Keras",Master's in Data Science,Mid,Data Scientist
1964,"REST APIs, Android Development, Mobile Development, Flutter, iOS Development",Bachelor's in Software Engineering,Mid,Mobile Developer
1965,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
1966,"Excel, Budgeting, Financial Modeling, Financial Reporting",Bachelor's in Finance,Mid,Finance
1967,"Python, SQL, TensorFlow, Machine Learning, Communication",Master's in Data Science,Senior,Data Scientist
1968,"JavaScript, Git, Django, Agile, Python",Bachelor's in Computer Science,Entry,Full Stack Python Developer
1969,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
1970,"JavaScript, Django, Python, Git, PostgreSQL, Flask",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1971,"Machine Learning, Scikit-learn, TensorFlow, R, Python",Master's in Data Science,Mid,Data Scientist
1972,"Python, Django, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1973,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1974,"Financial Modeling, Financial Reporting, Analytics, Excel, Budgeting, Risk Analysis",Bachelor's in Finance,Senior,Finance
1975,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
1976,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
1977,"Deep Learning, Computer Vision, PyTorch, Python",Master's in Data Science,Mid,AIML
1978,"3D Modeling, Storytelling, Balancing, Player Psychology, Game Design, C#",Bachelor's in Design,Mid,Video Game Designer
1979,"Level Design, Game Design, Storytelling, Prototyping, Balancing, Unity",Bachelor's in Design,Entry,Video Game Designer
1980,".NET, Azure, JavaScript, .NET Core, C#",Bachelor's in Computer Science,Mid,C# Developer
1981,"JavaScript, Python, PostgreSQL",Bachelor's in Computer Science,Senior,Full Stack Python Developer
1982,"REST APIs, C#, Blazor, Azure, .NET, SQL",Bachelor's in Computer Science,Mid,C# Developer
1983,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
1984,"Hibernate, JavaScript, Maven, PHP, Java",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
1985,"Android Development, Git, Mobile Development, Flutter",Bachelor's in Computer Science,Mid,Mobile Developer
1986,"Spring, SQL, Git, Java, Docker",Bachelor's in Software Engineering,Senior,Backend Developer
1987,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
1988,"Recruitment, HR Policies, Communication, Onboarding, Conflict Resolution",Master's in Human Resources,Mid,HR
1989,"Kafka, Hibernate, Java, SQL",Bachelor's in Software Engineering,Senior,Backend Developer
1990,"Communication, Excel, Budgeting, Forecasting, Financial Reporting, Agile, Financial Modeling",Master's in Finance,Senior,Finance
1991,"Docker, Istio, Helm, Kubernetes, GCP",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1992,"Feature Engineering, Machine Learning, TensorFlow, R, Data Visualization, Python",Master's in Data Science,Senior,Data Scientist
1993,"Docker, Istio, Linux, Kubernetes",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1994,"React, JavaScript, HTML, CSS, Redux",Bachelor's in Computer Science,Mid,Frontend Developer
1995,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
1996,"Python, Pandas, SQL, Tableau",Master's in Data Science,Entry,Data Analyst
1997,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
1998,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
1999,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
2000,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
2001,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
2002,"Java, SQL, Kafka, Git",Bachelor's in Software Engineering,Senior,Backend Developer
2003,"Financial Modeling, Project Management, Risk Management, Leadership, Budgeting, Agile",Master's in Business Administration,Mid,Software Project Manager
2004,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
2005,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
2006,"Agile, JIRA, Stakeholder Management",Master's in Business Administration,Mid,Software Project Manager
2007,"Docker, Linux, CI/CD, Jenkins",Bachelor's in Computer Science,Senior,DevOps Engineer
2008,"AWS, Kubernetes, Terraform, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
2009,"Financial Modeling, Budgeting, Excel, Valuation, Financial Reporting, Analytics",Bachelor's in Finance,Mid,Finance
2010,"React, JavaScript, HTML, CSS, Redux",Bachelor's in Computer Science,Mid,Frontend Developer
2011,"Git, REST APIs, HTML, Vue.js, Express, PHP, CSS, JavaScript",Bachelor's in Information Technology,Mid,Web Developer
2012,"Docker, Kafka, SQL, Java",Bachelor's in Computer Science,Mid,Backend Developer
2013,"SQL, Docker, Java, REST APIs, Hibernate",Bachelor's in Software Engineering,Senior,Backend Developer
2014,"Sass, Responsive Design, CSS, HTML, JavaScript",Bachelor's in Computer Science,Mid,Frontend Developer
2015,"Ethical Hacking, Communication, Penetration Testing, Network Security, Linux",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
2016,"C#, Azure, SQL Server, ASP.NET, .NET",Bachelor's in Computer Science,Entry,C# Developer
2017,"Python, Flask, JavaScript, SQL",Bachelor's in Computer Science,Entry,Full Stack Python Developer
2018,"Recruitment, Training, HR Policies, Marketing Strategy, Payroll",Master's in Human Resources,Senior,HR
2019,"CSS, HTML, Vue.js, REST APIs, Node.js, JavaScript",Bachelor's in Information Technology,Entry,Web Developer
2020,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
2021,"Python, Django, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
2022,"Python, Pandas, SQL, Tableau",Master's in Data Science,Entry,Data Analyst
2023,"Kubernetes, Helm, AWS, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
2024,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
2025,"Swift, iOS Development, Objective-C, UI/UX",Bachelor's in Computer Science,Mid,Mobile Developer
2026,"iOS Development, Mobile Development, React Native",Bachelor's in Computer Science,Entry,Mobile Developer
2027,"Statistics, Machine Learning, Python, Feature Engineering",Bachelor's in Computer Science,Senior,Data Scientist
2028,"REST APIs, Agile, Python, PostgreSQL, JavaScript",Master's in Computer Science,Mid,Full Stack Python Developer
2029,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2030,"Communication, Analytics, Excel, Risk Analysis, Financial Modeling, Forecasting, Budgeting",Master's in Finance,Senior,Finance
2031,"Git, Vue.js, Express, REST APIs, JavaScript, Java, CSS, HTML",Bachelor's in Computer Science,Entry,Web Developer
2032,"Kubernetes, Helm, AWS, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
2033,"PHP, Laravel, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2034,"Kubernetes, Istio, Prometheus, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
2035,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
2036,"Python, JavaScript, Celery",Bachelor's in Computer Science,Mid,Full Stack Python Developer
2037,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
2038,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2039,"Marketing Campaigns, Social Media, Analytics",Bachelor's in Marketing,Mid,Marketing
2040,"Excel, Reporting, SQL, Power BI, Tableau, Communication",Bachelor's in Data Science,Entry,Data Analyst
2041,"Marketing Strategy, Branding",Bachelor's in Marketing,Mid,Marketing
2042,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
2043,"PHP, MySQL, Symfony, REST APIs, JavaScript",Bachelor's in Computer Science,Mid,PHP Developer
2044,"PHP, Laravel, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2045,"SQL, Reporting, Data Visualization, Statistics, Excel",Bachelor's in Computer Science,Mid,Data Analyst
2046,"Agile, JIRA, Stakeholder Management",Master's in Business Administration,Mid,Software Project Manager
2047,"Web3, Git, Smart Contracts, Solidity, JavaScript, Rust, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
2048,"SQL, Excel, Reporting, Power BI, Data Visualization, Data Cleaning",Bachelor's in Statistics,Entry,Data Analyst
2049,"Scrum, Agile, Project Management",Master's in Business Administration,Mid,Software Project Manager
2050,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
2051,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
2052,"Java, JavaScript, Maven, AWS, Microservices",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
2053,"Agile, Project Management, JIRA, Stakeholder Management, Scrum, Analytics",Master's in Business Administration,Senior,Software Project Manager
2054,"Agile, JavaScript, Python, Django",Bachelor's in Computer Science,Mid,Full Stack Python Developer
2055,"Financial Modeling, Excel, Financial Reporting",Bachelor's in Finance,Senior,Finance
2056,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
2057,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
2058,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
2059,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
2060,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2061,"Bash Scripting, CI/CD, Docker",Bachelor's in Computer Science,Senior,DevOps Engineer
2062,"Ethereum, Solidity, Web3, Blockchain, Smart Contracts",Bachelor's in Computer Science,Mid,Blockchain Developer
2063,"Scrum, Agile, Project Management",Master's in Business Administration,Mid,Software Project Manager
2064,"React, TypeScript, HTML, CSS, Redux",Bachelor's in Computer Science,Entry,Frontend Developer
2065,"PHP, Symfony, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2066,"Feature Engineering, Python, SQL, Scikit-learn, Data Visualization, Machine Learning",Master's in Data Science,Senior,Data Scientist
2067,"Ethereum, Blockchain, Solidity, Git",Bachelor's in Computer Science,Entry,Blockchain Developer
2068,"Scrum, Agile, Leadership, Project Management",Master's in Business Administration,Senior,Software Project Manager
2069,"PHP, Laravel, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2070,"Balancing, Level Design, Game Design, Prototyping, Storytelling",Bachelor's in Game Development,Mid,Video Game Designer
2071,"Linux, Terraform, CI/CD, Git, Docker, Kubernetes",Bachelor's in Computer Science,Senior,DevOps Engineer
2072,"Storytelling, Player Psychology, Game Design, Level Design, 3D Modeling, Balancing",Bachelor's in Game Development,Entry,Video Game Designer
2073,"Agile, JIRA, Stakeholder Management, Scrum",Master's in Business Administration,Mid,Software Project Manager
2074,"C#, SQL, REST APIs, .NET, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
2075,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
2076,"React, HTML, Teamwork, JavaScript, Sass, CSS, Vue.js, TypeScript",Bachelor's in Computer Science,Mid,Frontend Developer
2077,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2078,"Python, TensorFlow, NLP, Deep Learning",PhD in Artificial Intelligence,Senior,AIML
2079,"Communication, Linux, Firewalls, Network Security, Ethical Hacking",Bachelor's in Cybersecurity,Senior,Cybersecurity Engineer
2080,"CI/CD, Kubernetes, Linux, Terraform, Bash Scripting, Docker, AWS",Bachelor's in Computer Science,Senior,DevOps Engineer
2081,"Docker, SQL, Problem Solving, Spring, Java",Bachelor's in Software Engineering,Mid,Backend Developer
2082,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
2083,"Marketing Campaigns, Social Media, Analytics",Bachelor's in Marketing,Mid,Marketing
2084,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
2085,"Shader Programming, VR Development, Game Design, C++, Unity, Unreal Engine",Bachelor's in Game Development,Mid,Game Developer
2086,"Docker, GCP, CI/CD, Kubernetes",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
2087,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
2088,"HTML, Vue.js, CSS, Redux, JavaScript, TypeScript, Git",Bachelor's in Computer Science,Mid,Frontend Developer
2089,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
2090,"CSS, Teamwork, Responsive Design, HTML, JavaScript, Git, Redux",Bachelor's in Computer Science,Entry,Frontend Developer
2091,"Java, Kotlin, Android SDK, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
